mouse,behaviour,stimulus,n_deliv_day1,n_deliv_day2,rate_day1,rate_day2,rate_ratio,p_rate,rr_lo,rr_hi,p_day1,p_day2,delta,odds_ratio,ci_lo,ci_hi,p_fisher,min_detectable_delta,q_fisher,q_rate
M1,flinch,Mild touch,26,24,1.1923076923076923,0.75,0.6290322580645161,0.0524380479910565,0.35833374474828245,1.1296888793513244,0.7307692307692307,0.625,-0.10576923076923073,1.5935483870967742,0.496165622231803,5.118041936473287,0.5470008575622625,0.26,1.0,0.42449848373712407
M1,flinch,Pin prick,24,20,2.5416666666666665,2.35,0.9245901639344263,0.7336435885210311,0.6347083370086589,1.3533972101460376,0.9583333333333334,0.95,-0.008333333333333415,1.205128205128205,0.11591343692823017,12.529470519408092,1.0,0.33,1.0,1.0
M1,guarding,ALL,100,87,0.68,0.27586206896551724,0.4056795131845841,9.143263795246253e-05,0.2591651785765877,0.6521325401160504,0.46,0.1724137931034483,-0.28758620689655173,3.9908256880733943,2.03450086700572,7.828303212289416,3.926863871812766e-05,0.2,0.007068354969262979,0.007771774225959315
M1,guarding,Heat,22,19,0.9545454545454546,0.15789473684210525,0.16541353383458646,0.00020928811315381061,0.06090672331208121,0.5833538827708032,0.7272727272727273,0.10526315789473684,-0.6220095693779905,17.76923076923077,3.565237347314263,88.56228390180887,9.629849940221899e-05,0.27,0.008666864946199709,0.010779398677060684
M1,guarding,Light touch,28,24,0.0,0.0,,,0.023147943868432008,58.80051890774305,0.0,0.0,0.0,0.8596491228070176,0.01643652702703016,44.96063025525901,1.0,0.25,1.0,
M1,guarding,Mild touch,26,24,0.5769230769230769,0.25,0.43333333333333335,0.09533616837866392,0.1817926650667676,1.1353013990669103,0.34615384615384615,0.125,-0.22115384615384615,3.3346938775510204,0.8402224817535456,13.234808040090073,0.09958625078783277,0.3,1.0,0.5765979529896115
M1,guarding,Pin prick,24,20,1.3333333333333333,0.75,0.5625,0.040195343845379074,0.3125165930526734,1.0480598533190566,0.875,0.5,-0.375,6.142857142857143,1.4892109612982427,25.33871617803244,0.009245464719089222,0.37,0.23774052134800858,0.3796226918730246
M1,lickbite,ALL,100,87,0.4,0.2413793103448276,0.603448275862069,0.08396400382008219,0.3616815431850293,1.029442327496343,0.29,0.1839080459770115,-0.10609195402298849,1.7878787878787878,0.9004109429135803,3.5500574324469514,0.12227807988532723,0.17,1.0,0.5709552259765589
M1,lickbite,Heat,22,19,1.0,1.0,1.0,1.0,0.5472139254280959,1.8402855054397345,0.7272727272727273,0.7368421052631579,0.009569377990430561,0.9628647214854111,0.2529096022030223,3.665770155839893,1.0,0.27,1.0,1.0
M1,lickbite,Light touch,28,24,0.39285714285714285,0.0,0.0,0.005183598215576688,0.00298899281146709,0.8608213636425553,0.2857142857142857,0.0,-0.2857142857142857,20.317073170731707,1.104651123658825,373.6776737778031,0.005107483255167861,0.26,0.19863223547434072,0.1222425453689972
M1,lickbite,Mild touch,26,24,0.2692307692307692,0.08333333333333333,0.30952380952380953,0.2525721013939113,0.08629779790679687,1.5110609741019911,0.19230769230769232,0.08333333333333333,-0.10897435897435899,2.302325581395349,0.4612904076923543,11.491032534720729,0.42046605876393106,0.36,1.0,0.8945261924367691
M1,lickbite,Pin prick,24,20,0.0,0.0,,,0.023809313693244353,60.4805337336786,0.0,0.0,0.0,0.8367346938775511,0.015892506964516995,44.053776380373414,1.0,0.29,1.0,
M1,withdrawal,ALL,100,87,1.6,1.4022988505747127,0.8764367816091954,0.1192912999432308,0.6934541434193384,1.1098539990813054,0.93,0.8850574712643678,-0.0449425287356322,1.689032258064516,0.6312281173333674,4.519491274936137,0.31721294080190976,0.15,1.0,0.6142084349427097
M1,withdrawal,Heat,22,19,1.7727272727272727,1.631578947368421,0.9203778677462888,0.655436613680497,0.5781570904559187,1.474752767772151,1.0,0.9473684210526315,-0.052631578947368474,3.6486486486486487,0.14017198485279023,94.97359244264575,0.4634146341463414,0.3,1.0,1.0
M1,withdrawal,Light touch,28,24,1.1785714285714286,0.8333333333333334,0.7070707070707071,0.14870818454320014,0.41206317820098154,1.2369378511083469,0.7857142857142857,0.7083333333333334,-0.07738095238095233,1.4835164835164836,0.4370675236353175,5.035425964756523,0.5409957183534763,0.36,1.0,0.7022330936762229
M1,withdrawal,Mild touch,26,24,1.6923076923076923,1.5,0.8863636363636364,0.35322379058444675,0.5735961034511163,1.376523807386527,1.0,0.9583333333333334,-0.04166666666666663,3.382978723404255,0.13137018072669499,87.11676409135288,0.48,0.25,1.0,1.0
M1,withdrawal,Pin prick,24,20,1.8333333333333333,1.75,0.9545454545454546,0.841248588823977,0.6158792920172733,1.4880022036745544,0.9583333333333334,0.95,-0.008333333333333415,1.205128205128205,0.11591343692823017,12.529470519408092,1.0,0.33,1.0,1.0
M2,attending,ALL,83,72,1.0240963855421688,0.5972222222222222,0.5831699346405228,0.030379550601624044,0.4071366178590428,0.8448844397358931,0.5301204819277109,0.4027777777777778,-0.1273427041499331,1.661231495387256,0.881112242735916,3.1320528162195838,0.14646445253840368,0.22,1.0,0.3796226918730246
M2,attending,Heat,16,12,0.875,0.8333333333333334,0.9523809523809524,0.9397741805562343,0.4363444169627325,2.1364397186278956,0.5,0.5,0.0,1.0,0.23591653368952845,4.238787270908375,1.0,0.42,1.0,1.0
M2,attending,Light touch,23,23,0.6086956521739131,0.34782608695652173,0.5714285714285714,0.21569591507699248,0.25138326051026755,1.3669904864280653,0.43478260869565216,0.2608695652173913,-0.17391304347826086,2.094017094017094,0.6252400760105263,7.013158238375578,0.3534125126535425,0.34,1.0,0.8307933620140627
M2,attending,Mild touch,21,16,0.9523809523809523,0.4375,0.45937500000000003,0.17413887154081797,0.20804223828895535,1.1083116828327422,0.47619047619047616,0.25,-0.22619047619047616,2.536231884057971,0.6482481474718644,9.922854688900488,0.1907671854279196,0.38,1.0,0.7400902040484765
M2,attending,Pin prick,23,21,1.608695652173913,0.8571428571428571,0.5328185328185328,0.044130367837560136,0.30960384751593034,0.9429564918726944,0.6956521739130435,0.6190476190476191,-0.07660455486542439,1.385185185185185,0.41009888046626997,4.678720398053682,0.7520190034324665,0.29,1.0,0.3948506595992223
M2,escape,ALL,83,72,0.8313253012048193,0.8611111111111112,1.035829307568438,0.9019254260481202,0.7366380061618472,1.4589066210379629,0.5421686746987951,0.5416666666666666,-0.0005020080321285203,1.002301495972382,0.5341385605989868,1.8808009062328317,1.0,0.21,1.0,1.0
M2,escape,Heat,16,12,1.0,1.25,1.25,0.6852980071733803,0.6261648901562025,2.505441510497485,0.4375,0.5,0.0625,0.7894736842105263,0.18543492226257638,3.361118231971384,1.0,0.39,1.0,1.0
M2,escape,Light touch,23,23,0.391304347826087,0.391304347826087,1.0,1.0,0.40685042111717346,2.4579057759215117,0.30434782608695654,0.30434782608695654,0.0,1.0,0.29502760685980944,3.3895133090889957,1.0,0.29,1.0,1.0
M2,escape,Mild touch,21,16,1.0476190476190477,1.125,1.0738636363636362,0.7034432847841455,0.5833625114678508,1.9963584761627686,0.8571428571428571,0.875,0.017857142857142905,0.9113300492610837,0.15637928230321924,5.310949420242428,1.0,0.41,1.0,1.0
M2,escape,Pin prick,23,21,0.9565217391304348,0.9523809523809523,0.9956709956709956,1.0,0.5485040007436469,1.8154319267955632,0.5652173913043478,0.5714285714285714,0.006211180124223614,0.9771428571428571,0.3041517614880235,3.1392491649367074,1.0,0.35,1.0,1.0
M2,flinch,ALL,83,72,1.8795180722891567,1.4722222222222223,0.7832977207977209,0.21991588994489897,0.6132734065028542,1.0034773886451742,0.7108433734939759,0.6388888888888888,-0.07195448460508702,1.3840245775729647,0.7081930443949394,2.7048049207580034,0.3905071980499031,0.18,1.0,0.8307933620140627
M2,flinch,Heat,16,12,4.625,3.6666666666666665,0.7927927927927928,0.25885439716730474,0.5493785285723078,1.1545513883347402,1.0,1.0,0.0,1.32,0.024461124223067864,71.2313949314253,1.0,0.4,1.0,0.8980662758865675
M2,flinch,Light touch,23,23,0.391304347826087,0.391304347826087,1.0,1.0,0.40685042111717346,2.4579057759215117,0.21739130434782608,0.21739130434782608,0.0,1.0,0.26022733252188945,3.842793876834146,1.0,0.38,1.0,1.0
M2,flinch,Mild touch,21,16,1.380952380952381,1.125,0.8146551724137931,0.4266760363850012,0.460262467592888,1.4719480667436162,0.8095238095238095,0.75,-0.059523809523809534,1.4,0.31403198315588265,6.24140248487707,0.704842672584608,0.42,1.0,1.0
M2,flinch,Pin prick,23,21,1.9130434782608696,1.6666666666666667,0.8712121212121212,0.4581444921607253,0.5621120522379877,1.3580972493855061,0.9130434782608695,0.8095238095238095,-0.10351966873705998,2.2114285714285713,0.4163413145073019,11.746171124808807,0.40289715956193556,0.35,1.0,1.0
M2,guarding,ALL,83,72,0.5662650602409639,0.375,0.6622340425531914,0.1619322526483139,0.41727142104666193,1.0674578109112363,0.3253012048192771,0.2222222222222222,-0.10307898259705489,1.6666666666666667,0.816874765966659,3.400494045731306,0.20780160822226812,0.19,1.0,0.7400902040484765
M2,guarding,Heat,16,12,1.375,1.3333333333333333,0.9696969696969696,0.8634200673679034,0.518021687072802,1.8455779102964225,0.5,0.5833333333333334,0.08333333333333337,0.7333333333333333,0.17130347533392223,3.1393278900471007,0.7176829541885403,0.42,1.0,1.0
M2,guarding,Light touch,23,23,0.0,0.0,,,0.019841094744370288,50.400444778065484,0.0,0.0,0.0,1.0,0.019034871560833763,52.53515879022817,1.0,0.26,1.0,
M2,guarding,Mild touch,21,16,0.6666666666666666,0.125,0.1875,0.020208855238629767,0.05912195586493577,0.8661514646984643,0.47619047619047616,0.125,-0.35119047619047616,5.2956521739130435,1.0890154806718604,25.751637552267336,0.035225011047820706,0.38,0.5764092716916115,0.3123186718697328
M2,guarding,Pin prick,23,21,0.4782608695652174,0.42857142857142855,0.8961038961038961,0.7504167552979769,0.38312130788166876,2.136644680074077,0.391304347826087,0.3333333333333333,-0.05797101449275366,1.2666666666666666,0.38048700229365645,4.2168180115812435,0.7605700722796229,0.33,1.0,1.0
M2,lickbite,ALL,83,72,0.4578313253012048,0.2916666666666667,0.637061403508772,0.1713858600795326,0.37979458000929545,1.0911837504985764,0.3132530120481928,0.2222222222222222,-0.09103078982597057,1.578129117259552,0.7712702828246487,3.2290774922915517,0.21178277284666944,0.19,1.0,0.7400902040484765
M2,lickbite,Heat,16,12,0.8125,0.8333333333333334,1.0256410256410258,1.0,0.4629554121287443,2.323000850646679,0.5,0.4166666666666667,-0.08333333333333331,1.3636363636363635,0.31853952024902893,5.837593183971881,0.7176829541885403,0.42,1.0,1.0
M2,lickbite,Light touch,23,23,0.0,0.0,,,0.019841094744370288,50.400444778065484,0.0,0.0,0.0,1.0,0.019034871560833763,52.53515879022817,1.0,0.26,1.0,
M2,lickbite,Mild touch,21,16,0.38095238095238093,0.125,0.328125,0.35661496008751215,0.09423001598361203,1.5814356518131267,0.23809523809523808,0.125,-0.11309523809523808,1.9333333333333333,0.3701321070753614,10.098496472819477,0.674458830056553,0.43,1.0,1.0
M2,lickbite,Pin prick,23,21,0.7391304347826086,0.42857142857142855,0.5798319327731093,0.18632132201866147,0.2698713148228754,1.3098798784013277,0.5652173913043478,0.42857142857142855,-0.13664596273291924,1.6917293233082706,0.5265785344321735,5.434988166441666,0.5466947590669857,0.35,1.0,0.7624363571458416
M2,withdrawal,ALL,83,72,1.6626506024096386,1.4583333333333333,0.8771135265700483,0.22551182067913744,0.6816327311798781,1.1312175331715644,0.8795180722891566,0.8194444444444444,-0.06007362784471215,1.588235294117647,0.6614566452954589,3.8135399612686998,0.3665200037217299,0.11,1.0,0.8334132503359427
M2,withdrawal,Heat,16,12,2.5625,2.4166666666666665,0.9430894308943089,0.7736695510293032,0.5911828057698449,1.5195098420279392,1.0,1.0,0.0,1.32,0.024461124223067864,71.2313949314253,1.0,0.4,1.0,1.0
M2,withdrawal,Light touch,23,23,1.173913043478261,1.0,0.8518518518518517,0.4608629793066418,0.4927311887928274,1.4820412234780127,0.782608695652174,0.6956521739130435,-0.08695652173913049,1.5289256198347108,0.42298814605611357,5.52642804008235,0.7381101246104084,0.38,1.0,1.0
M2,withdrawal,Mild touch,21,16,1.3333333333333333,1.1875,0.890625,0.6512837045098061,0.5048090201353734,1.5975373491427538,0.8095238095238095,0.75,-0.059523809523809534,1.4,0.31403198315588265,6.24140248487707,0.704842672584608,0.42,1.0,1.0
M2,withdrawal,Pin prick,23,21,1.826086956521739,1.619047619047619,0.8866213151927438,0.4628851393400586,0.567378189383088,1.3931721224032858,0.9565217391304348,0.9047619047619048,-0.051759834368530044,1.9230769230769231,0.23241410324558182,15.91222219489518,0.5988372093023255,0.32,1.0,1.0
M3,attending,ALL,91,79,1.5934065934065933,0.8354430379746836,0.5243125272806635,5.9522842440968985e-05,0.39388938171174115,0.7036742073276684,0.7692307692307693,0.569620253164557,-0.19961051606621227,2.4863276258625095,1.2915757716199636,4.786265892378522,0.008259899703119222,0.16,0.23774052134800858,0.007771774225959315
M3,attending,Heat,20,16,2.05,1.25,0.6097560975609757,0.09259837594685638,0.36376724891071543,1.0481126414039623,0.75,0.6875,-0.0625,1.3478260869565217,0.33014593911611656,5.5025215986121685,0.7224750283704677,0.43,1.0,0.5765979529896115
M3,attending,Light touch,25,24,0.84,0.20833333333333334,0.24801587301587302,0.04978068155146819,0.1044500123539786,0.6798255729753275,0.4,0.16666666666666666,-0.23333333333333336,3.086021505376344,0.8525648874004068,11.170444469844272,0.11365705762345919,0.32,1.0,0.4231357931874796
M3,attending,Mild touch,24,21,1.8333333333333333,1.4285714285714286,0.7792207792207793,0.08192233567782876,0.49412239703112626,1.2417352534868,1.0,0.9523809523809523,-0.04761904761904767,3.5853658536585367,0.13846590596801844,92.83764270137151,0.4666666666666667,0.28,1.0,0.5709552259765589
M3,attending,Pin prick,22,18,1.7727272727272727,0.6111111111111112,0.34472934472934474,0.0002536329100484867,0.18451522880141275,0.686229880807656,0.9545454545454546,0.5555555555555556,-0.398989898989899,11.603174603174603,1.7596726541120549,76.51062858602721,0.005517562096509465,0.35,0.19863223547434072,0.010779398677060684
M3,escape,ALL,91,79,0.38461538461538464,0.35443037974683544,0.9215189873417721,0.8054203931854401,0.5648616614043824,1.5139778345336639,0.32967032967032966,0.31645569620253167,-0.013214633467797998,1.059939422923641,0.5589162830746752,2.010089192763055,0.8709746835454705,0.18,1.0,1.0
M3,escape,Heat,20,16,1.2,1.125,0.9375,0.6693197203665271,0.5160977282134805,1.7262328094414048,0.95,0.9375,-0.012499999999999956,1.2580645161290323,0.1188526039288724,13.316715616009235,1.0,0.38,1.0,1.0
M3,escape,Light touch,25,24,0.12,0.125,1.0416666666666667,0.9719058803018934,0.23673859063900454,4.58340755309739,0.12,0.125,0.0050000000000000044,0.9555555555555556,0.1938544042119238,4.710165979798377,1.0,0.34,1.0,1.0
M3,escape,Mild touch,24,21,0.25,0.23809523809523808,0.9523809523809523,0.939107598912641,0.3106529231709941,3.010281537939507,0.25,0.23809523809523808,-0.011904761904761918,1.054054054054054,0.28290669350689934,3.9271956951442424,1.0,0.25,1.0,1.0
M3,escape,Pin prick,22,18,0.09090909090909091,0.1111111111111111,1.222222222222222,0.8547482795064256,0.2117377922343606,7.0550804593277086,0.09090909090909091,0.1111111111111111,0.020202020202020193,0.8048780487804879,0.12416362544257457,5.2175399284575885,1.0,0.38,1.0,1.0
M3,flinch,ALL,91,79,0.7802197802197802,0.6582278481012658,0.843644143341059,0.5405916418540764,0.5923215087759077,1.207751601250128,0.3956043956043956,0.3670886075949367,-0.028515788009458864,1.1258207359902275,0.6074125137528561,2.0866747076950847,0.7528992133104053,0.2,1.0,1.0
M3,flinch,Heat,20,16,1.5,1.375,0.9166666666666666,0.6961934840254791,0.5348536509527342,1.5898290153775094,0.85,0.8125,-0.03749999999999998,1.2962962962962963,0.25071504212470086,6.702366453767479,1.0,0.42,1.0,1.0
M3,flinch,Light touch,25,24,0.52,0.4166666666666667,0.8012820512820513,0.8979921117759536,0.36168391572558145,1.8148444145677178,0.2,0.20833333333333334,0.008333333333333331,0.9512195121951219,0.25040365183340724,3.6134399548721383,1.0,0.37,1.0,1.0
M3,flinch,Mild touch,24,21,0.2916666666666667,0.23809523809523808,0.8163265306122448,0.8283929794511832,0.2788906980397788,2.5185624083372207,0.16666666666666666,0.14285714285714285,-0.023809523809523808,1.1602787456445993,0.25079589442840183,5.367897950095577,1.0,0.38,1.0,1.0
M3,flinch,Pin prick,22,18,0.9545454545454546,0.8333333333333334,0.873015873015873,0.822116989497075,0.45857545029572544,1.6930743365097396,0.45454545454545453,0.4444444444444444,-0.01010101010101011,1.0376470588235294,0.3060168089287597,3.5184714932955785,1.0,0.36,1.0,1.0
M3,guarding,ALL,91,79,1.010989010989011,0.6582278481012658,0.651073197578426,0.2737473894517155,0.4659561148438948,0.9173154916495836,0.42857142857142855,0.4050632911392405,-0.023508137432188048,1.0996336996336997,0.5987599650087848,2.0194975349635422,0.8761774194527696,0.2,1.0,0.8992398938524395
M3,guarding,Heat,20,16,1.6,1.1875,0.7421875,0.7423055881533158,0.4277928766054183,1.3148886546767609,0.45,0.5,0.04999999999999999,0.8260869565217391,0.22933024278316796,2.9757072222723733,1.0,0.37,1.0,1.0
M3,guarding,Light touch,25,24,1.12,0.4166666666666667,0.3720238095238095,0.10426781129604759,0.18913770990526155,0.7786966131452083,0.48,0.4166666666666667,-0.0633333333333333,1.2786596119929454,0.4231860761607895,3.8634787282574554,0.776130071924499,0.35,1.0,0.590850930677603
M3,guarding,Mild touch,24,21,0.9583333333333334,0.7619047619047619,0.7950310559006211,0.6883520524712401,0.42757329160095303,1.5059324398594829,0.375,0.3333333333333333,-0.041666666666666685,1.1849462365591399,0.35848535427706446,3.916750201321968,1.0,0.32,1.0,1.0
M3,guarding,Pin prick,22,18,0.4090909090909091,0.3888888888888889,0.9506172839506173,0.9107417585303816,0.3704242373402595,2.513484852217767,0.4090909090909091,0.3888888888888889,-0.02020202020202022,1.0790123456790124,0.3125506492178241,3.7250527075895405,1.0,0.34,1.0,1.0
M3,lickbite,ALL,91,79,0.6483516483516484,0.26582278481012656,0.4099978545376528,0.005752590370305751,0.25418085823865844,0.6815986925323505,0.37362637362637363,0.189873417721519,-0.18375295590485463,2.496774193548387,1.2438033571512583,5.011950914690367,0.01068262775315226,0.19,0.24035912444592583,0.1222425453689972
M3,lickbite,Heat,20,16,1.25,0.625,0.5,0.11697477589720624,0.2508622575065219,1.0560462461031324,0.55,0.25,-0.30000000000000004,3.3625730994152048,0.8474714322004074,13.341922121850306,0.09584777503721256,0.37,1.0,0.6142084349427097
M3,lickbite,Light touch,25,24,0.12,0.125,1.0416666666666667,0.9719058803018934,0.23673859063900454,4.58340755309739,0.12,0.125,0.0050000000000000044,0.9555555555555556,0.1938544042119238,4.710165979798377,1.0,0.34,1.0,1.0
M3,lickbite,Mild touch,24,21,0.5833333333333334,0.19047619047619047,0.32653061224489793,0.4430276662732021,0.12316979617350732,1.0213361273039705,0.25,0.19047619047619047,-0.059523809523809534,1.3663663663663663,0.3478405421796082,5.367278453048236,0.728883034611906,0.25,1.0,1.0
M3,lickbite,Pin prick,22,18,0.7727272727272727,0.2222222222222222,0.2875816993464052,0.007106378916030509,0.11153567927224464,0.8855956304617378,0.6363636363636364,0.2222222222222222,-0.41414141414141414,5.496732026143791,1.4181326202241804,21.30552709693579,0.012161404375942264,0.32,0.24322808751884528,0.13423160174724297
M3,withdrawal,ALL,91,79,2.076923076923077,1.6329113924050633,0.7862165963431785,0.037668399654437835,0.6295419866926729,0.984294390415089,0.9120879120879121,0.8734177215189873,-0.038670190568924734,1.4841303427845958,0.5690033820363339,3.8710540989952698,0.4607244636446327,0.09,1.0,0.3796226918730246
M3,withdrawal,Heat,20,16,2.9,2.0,0.6896551724137931,0.09479726345459351,0.4522837815720545,1.0662621700551167,1.0,0.9375,-0.0625,3.967741935483871,0.15110892562376843,104.18296603996917,0.4444444444444444,0.33,1.0,0.5765979529896115
M3,withdrawal,Light touch,25,24,1.6,1.4166666666666667,0.8854166666666666,0.5956996173131603,0.563482662874863,1.3973497428380344,0.84,0.7916666666666666,-0.04833333333333334,1.3475783475783476,0.3361628011950516,5.402047449647208,0.7252024474722729,0.36,1.0,1.0
M3,withdrawal,Mild touch,24,21,2.25,1.7142857142857142,0.7619047619047619,0.06054785345704694,0.5033006956420747,1.163989566901967,1.0,0.9523809523809523,-0.04761904761904767,3.5853658536585367,0.13846590596801844,92.83764270137151,0.4666666666666667,0.28,1.0,0.4678697767135445
M3,withdrawal,Pin prick,22,18,1.6818181818181819,1.5,0.8918918918918919,0.7883332812132235,0.5479569082101531,1.4660770559103116,0.8181818181818182,0.8333333333333334,0.015151515151515138,0.9283154121863799,0.1967608272163571,4.379781873732274,1.0,0.4,1.0,1.0
